unique_transaction_id,account_title,recipient_name,recipient_city_name,recipient_county_name,recipient_zip,recipient_type,action_type,agency_code,fed_funding_amount,non_fed_funding_amount,total_funding_amount,obligation_action_date,starting_date,ending_date,principal_place_state,principal_place_cc,principal_place_zip,agency_name,project_description,receip_addr1,receip_addr2,face_loan_guran,orig_sub_guran,recip_cat_type,maj_agency_cat,recipient_country_code,serialid
2f26fd673d86255f0400a7cf00f57ab1,Research and Related Activities,UNIVERSITY OF CALIFORNIA  SANTA BARBARA,Santa Barbara,SANTA BARBARA,931062050,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,315000.0,0.0,0.0,2010-09-11,2010-09-15,2013-08-31,California,Santa Barbara,931062050,NATIONAL SCIENCE FOUNDATION,International Collaboration in Chemistry: Novel Approaches to Molecular Assembly in Polymers for Solar Energy Conversion,Office of Research,Rm 3227 Cheadle Hall,0.0,0.0,h: Higher Education,4900: NATIONAL SCIENCE FOUNDATION,USA,154332
fb2453b57beb5ae78d2d62069e1e5709,,MISSISSIPPI STATE OF,JACKSON,HINDS,392050000,00: State government,D: Funding adjustment to completed project,"8900: ENERGY, DEPARTMENT OF",-31727.0,0.0,-31727.0,2010-06-02,2002-08-07,2007-12-31,MISSISSIPPI,JACKSON,392050000,"ENERGY, DEPARTMENT OF",STATE ENERGY PROGRAM SPECIAL PROJECT  THE SUNRISE OF SOLAR INDUSTRY AND COMMUNITY DEVELOPMENT,501 N West St,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,157299
0d5fca3b7138f5ab3c129ee10411eb8b,Science,PURDUE UNIVERSITY,WEST LAFAYETTE,Tippecanoe,479072108,20: Private higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",140000.0,0.0,140000.0,2010-05-26,2005-08-18,2012-05-31,INDIANA,WEST LAFAYETTE,479072108,"ENERGY, DEPARTMENT OF",BIOMINERALIZATION INSPIRED ELECTROCHEMICAL FABRICATION OF HIGH PERFORMANCE PHOTOELECTRODES FOR SOLAR HYDROGEN PRODUCTION,401 SOUTH GRANT ST,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,160608
b62a841c9160d746f8e8d8477dcfca7f,"Research, Development, Test and Evaluation, Air Force",UNIVERSITY OF SOUTHERN CALIFOR,LOS ANGELES,LOS ANGELES,900890001,20: Private higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",5700: DEPT OF THE AIR FORCE,150000.0,0.0,0.0,2009-12-02,2009-12-01,2010-11-30,California,Los Angeles,900890001,DEPT OF THE AIR FORCE,"TAS::57 3600::TAS  ""NONRADIATIVE ENERGY TRANSFER BASED SOLAR ENERGY CONVERSION: A NEW PARADIGM""",UNIVERSITY GARDENS STE 203,,0.0,0.0,h: Higher Education,9700: DEPT OF DEFENSE,USA,166902
bc78f8b38590b34ab9dbbb6a8d34c752,Science,APPLIED NANOTECH INC,AUSTIN,Travis,787587631,23: Small business,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",384127.0,0.0,384127.0,2010-07-29,2008-08-21,2011-08-13,TEXAS,AUSTIN,787587631,"ENERGY, DEPARTMENT OF","SOLAR ENERGY, MATERIALS SOLUTIONS FOR CELLS AND MODULES",3006 LONGHORN BLVD STE 107,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,167319
e9e6ddb22fa432925b16601dba6da81b,Energy Supply and Conservation,NEW YORK STATE ENERGY RESEARCH AND DEVELOPMEN,ALBANY,ALBANY,122035156,00: State government,D: Funding adjustment to completed project,"8900: ENERGY, DEPARTMENT OF",-19744.0,0.0,-19744.0,2010-06-22,2004-09-09,2008-09-01,NEW YORK,ALBANY,122030000,"ENERGY, DEPARTMENT OF",MILLION SOLAR ROOFS INITIATIVE - PV INSTALLER INTERNSHIP PROGRAM  -  NEW FY04 AWARD,17 Columbia Cir,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,168345
e797a7fa93152da414d3953405bbcce2,Renewable Energy Program Account,FREEDOM SOLAR LLC,,Sauk,539519734,25: All other,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",12E4: RURAL BUSINESS COOPERATIVE SERVICE,-12.0,0.0,0.0,2010-01-29,2009-09-30,2011-09-30,WISCONSIN,NORTH FREEDOM,539519734,RURAL BUSINESS COOPERATIVE SERVICE,Sec. 9007 REAP-Renew Energy Sys Grants (man),S7711 FREEDOM RD,S7711 FREEDOM RD,0.0,0.0,o: Other,"1200: AGRICULTURE, DEPARTMENT OF",USA,170948
24b05d6eba01767eb87d1a520dc4199e,Energy Efficiency and Renewable Energy,"MAYATERIALS, INC",ANN ARBOR,WASHTENAW,481050000,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",74726.0,0.0,74726.0,2010-08-27,2008-03-06,2012-01-31,MICHIGAN,ANN ARBOR,481050000,"ENERGY, DEPARTMENT OF",SOLAR GRADE SILICON FROM AGRICULTURAL BY-PRODUCTS,1665 HIGHLAND DR STE A,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,172650
3e3d40a3e613eb99234b14483a448c03,Federal-aid Highways,OHIO DEPARTMENT OF TRANSPORTATION,COLUMBUS,FRANKLIN,43223,00: State government,A: New assistance action,6925: FEDERAL HIGHWAY ADMINISTRATION,199469.0,49867.0,249336.0,2010-03-17,2010-03-17,,Ohio,LUCAS,43607,FEDERAL HIGHWAY ADMINISTRATION,"LUC IR 280 3.75 VGCS Lighting, This research field demonstration project will evaluate solar energy alternatives",25 SOUTH FRONT STREET,,0.0,0.0,g: Government,"6900: TRANSPORTATION, DEPARTMENT OF",,172812
aab568785ecc0dc1ea300683f2e457ff,Science,"REGENTS OF THE UNIVERSITY OF COLORADO, THE",BOULDER,Boulder,803031058,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,143564.0,0.0,0.0,2010-06-03,2010-06-03,2013-06-30,CO,Boulder,803090002,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,Tim Fuller-Rowell/The Regents of the University of ColoradoModeling the Consequences of Realistic Spatial Structure of Solar Energy Deposition into,"3100 MARINE ST RM 479, 572 UCB",,0.0,0.0,h: Higher Education,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,USA,174449
d1c7ffdfda5cde6ae1239fe47fb300f4,"Science, Recovery Act","NRGTEK, INC.",YORBA LINDA,ORANGE,928861784,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",999920.0,0.0,999920.0,2010-09-27,2010-02-09,2012-08-31,CALIFORNIA,YORBA LINDA,928850001,"ENERGY, DEPARTMENT OF",TAS::89 0227::TAS RECOVERY; NEW PHASE I SBIR: RECOVERY ACT; TITLE: RECOVERY ACT - A SOLAR-ASSISTED SEAWATER DESALINATION SYSTEM; PI: SUBRAMANIAN IYER,17120 Fremont Ln,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,178090
8a4f8dc647419a7d21634cfe4ab20849,Energy Efficiency and Renewable Energy,"LA FERIA, CITY OF",LA FERIA,CAMERON,785595002,02: City or township government,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",500000.0,500000.0,1000000.0,2010-09-15,2010-09-15,2011-09-14,TEXAS,LA FERIA,785590001,"ENERGY, DEPARTMENT OF","TAS::89 0321::TAS NEW AWARD TO CITY OF LA FERIA ENTITLED ""LA FERIA SOLAR LIGHTING EDUCATION INITIATIVE""",115 E Commercial Ave,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,178218
2a7ea5b0d3dddf5e1ca917825456a5ec,,University of the South Pacific,Suva,,,20: Private higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","1900: STATE, DEPARTMENT OF",0.0,0.0,0.0,2010-02-05,2010-02-05,2010-09-30,,Suva,,"STATE, DEPARTMENT OF",Development of a Wind-Solar Hybrid Renewable Energy System - To strengthen the capacity of USP to advance clean energy technologies to contribute to,University of the South Pacific,Laucala Campus,0.0,0.0,h: Higher Education,"1900: STATE, DEPARTMENT OF",FJI,178676
b817e253dd893552ad34235d0ec4ced0,"Energy Efficiency and Renewable Energy, Recovery Act","DOVER, CITY OF (INC)",DOVER,KENT,199017341,02: City or township government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",180400.0,0.0,180400.0,2009-12-22,2009-12-22,2011-08-03,DELAWARE,DOVER,199011200,"ENERGY, DEPARTMENT OF","TAS::89 0331::TAS RECOVERY  RECOVERY ACT EECBG    10KW SOLAR INSTALLATION, WASTE WATER MOTOR REPLACEMENT, AND LED LIGHTING",15 E Loockerman St,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,183327
2163361d1cb36f7a9fb9b0f6202fda53,Science,MATERIALS RESEARCH SOCIETY,WARRENDALE,ALLEGHENY,150867537,12: Other nonprofit,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",5000.0,0.0,5000.0,2010-08-17,2010-08-17,2011-03-31,PENNSYLVANIA,WARRENDALE,150860001,"ENERGY, DEPARTMENT OF","TAS::89 0222::TAS; NEW: NANOSCALE CHARGE TRANSPORT IN EXCITONIC SOLAR CELLS, APRIL 5-9, 2010; PI-VENKAT BOMMISETTY",506 KEYSTONE DR,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,183353
e6a4c1c680f489adc3e17f478dcc7622,"Energy Efficiency and Renewable Energy, Recovery Act","UNIVERSITY OF CALIFORNIA, SAN DIEGO",SAN DIEGO,SAN DIEGO,920930934,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",500000.0,301116.0,801116.0,2010-01-06,2010-01-06,2011-06-30,CALIFORNIA,SAN DIEGO,921010300,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: IMPROVED MODELING TOOLS DEVELOPMENT FOR HIGH PENETRATION SOLAR,9500 GILMAN DR DEPT 621,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,187389
b3c525f5cd3d5b2a8b25a846b6b6096c,"Energy Efficiency and Renewable Energy, Recovery Act",HUDSON VALLEY COMMUNITY COLLEGE,TROY,Rensselaer,121806025,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",1843652.0,0.0,1843652.0,2010-01-07,2010-01-07,2012-03-31,NEW YORK,TROY,121800400,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: THE NORTHEAST SOLAR WORKFORCE TRAINING PROJECT: THE GENESIS OF SOLAR MARKET WORKFORCE TRANSFORMATION,80 VANDENBURGH AVE,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,187406
ddd79d71be563527e074b675c9cb779a,"Energy Efficiency and Renewable Energy, Recovery Act","SAN JOSE, CITY OF",SAN JOSE,Santa Clara,951131905,02: City or township government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",1101636.0,1101637.0,2203273.0,2010-01-05,2010-01-05,2012-06-30,CALIFORNIA,SAN JOSE,951010001,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: SOLAR AMERICA CITIES PROGRAM,200 E SANTA CLARA ST 13TH FL,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,187427
6f498e6e9f25a28183f7a03b5f938a7d,Energy Efficiency and Renewable Energy,OMEGA OPTICAL INCORPORATED,BRATTLEBORO,WINDHAM,053014444,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",500000.0,500000.0,1000000.0,2010-09-13,2009-08-27,2011-07-31,VERMONT,BRATTLEBORO,053010251,"ENERGY, DEPARTMENT OF",SOLAR POWER GENERATION DEVELOPMENT,21 OMEGA DR,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,187428
c264a173ae19eb3c84dd5ca919a1e690,"Energy Efficiency and Renewable Energy, Recovery Act",COQUILLE INDIAN TRIBE,NORTH BEND,Coos,974590061,11: Indian tribe,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",64400.0,0.0,64400.0,2010-02-16,2010-02-16,2011-12-31,OREGON,NORTH BEND,974590001,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: SOLAR THERMAL FOR COMMUNITY CENTER FACILITIES AND LIGHTING PROJECT,3050 TREMONT ST,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,187468
f5bec4d38989a8134de91b71fc2fdfe9,Energy Efficiency and Renewable Energy,NORTH CAROLINA STATE UNIVERSITY,RALEIGH,WAKE,276957514,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",112008.0,0.0,112008.0,2010-02-10,2008-06-12,2012-04-30,NORTH CAROLINA,RALEIGH,276957514,"ENERGY, DEPARTMENT OF",TUNABLE NARROW BAND GAP ABSORBERS FOR ULTRA HIGH EFFICIENCY MULTI JUNCTION SOLAR CELLS,2701 SULLIVAN DR STE 240 CAMPUS BX,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,187494
b8c8cca745e617816f2ac4c4b6110401,Energy Efficiency and Renewable Energy,RURAL DEVELOPMENT INC,TURNERS FALLS,Franklin,013760000,12: Other nonprofit,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",570900.0,964500.0,1535400.0,2009-11-20,2008-07-15,2012-06-30,MASSACHUSETTS,TURNERS FALLS,013760000,"ENERGY, DEPARTMENT OF","NEW AWARD, ENTITLED ""WISDOM WAY SOLAR VILLAGE""",44 CANAL ST,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,187685
4b783917ff357232c5b009aa890d5f1d,Energy Efficiency and Renewable Energy,SOLEXANT CORP.,SAN JOSE,Santa Clara,951310000,23: Small business,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",74166.0,0.0,74166.0,2010-07-23,2008-03-27,2011-01-31,CALIFORNIA,SAN JOSE,951310000,"ENERGY, DEPARTMENT OF",HIGH EFFICIENCY QUANTUM DOT SOLAR CELLS BASED ON MULTIPLE EXITON GENERATION,2329 ZANKER RD,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,191364
34f1ee97f9a2617b34b35d9994951d12,,COMMONWEALTH OF MASSACHUSETTS,BROCKTON,PLYMOUTH,023010000,02: City or township government,D: Funding adjustment to completed project,"8900: ENERGY, DEPARTMENT OF",-50000.0,0.0,-50000.0,2010-08-16,2003-09-24,2007-12-31,MASSACHUSETTS,BROCKTON,023010000,"ENERGY, DEPARTMENT OF",BROCKTON SOLAR CHAMPIONS PARTNERSHIP; A PHASE 1 MILLION SOLAR ROOFS PARTNERSHIP  -  NEW FY03 GRANT,1 Ashburton Pl FL L9,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,191879
9d39ab67bb46bd019c2443e1cd91a403,"Education and Human Resources, Recovery Act",ARIZONA STATE UNIVERSITY,Tempe,MARICOPA,852873503,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,700000.0,0.0,0.0,2010-05-13,2010-07-01,2013-06-30,Arizona,Tempe,852873503,NATIONAL SCIENCE FOUNDATION,Science Master's Program: Solar Energy Engineering & Commercialization,ORSPA,1711 S. Rural Rd  Adm B  RM 163,0.0,0.0,h: Higher Education,4900: NATIONAL SCIENCE FOUNDATION,USA,193264
e3c0733a19306e01b3f373ea681011ce,Energy Efficiency and Renewable Energy,AGUA CALIENTE BAND OF CAHUILLA INDIANS,PALM SPRINGS,Riverside,922626706,11: Indian tribe,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",150000.0,0.0,150000.0,2010-05-26,2010-05-26,2011-05-31,CALIFORNIA,PALM SPRINGS,922620001,"ENERGY, DEPARTMENT OF",TAS::89 0321::TAS    AGUA CALIENTE SOLAR FEASIBILITY & PRE-DEVELOPMENT STUDY,5401 DINAH SHORE DR,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,193981
461fae17ab4929d502a5e949da012527,Research and Related Activities,REGENTS OF THE UNIVERSITY OF MICHIGAN,Ann Arbor,WASHTENAW,481091271,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,81499.0,0.0,0.0,2010-07-16,2010-08-01,2011-07-31,Michigan,Ann Arbor,481091271,NATIONAL SCIENCE FOUNDATION,Materials World Network: Intermediate Band Semiconductor Materials for High Efficiency Solar Energy Conversion,3003 South State St.,Room 1062,0.0,0.0,h: Higher Education,4900: NATIONAL SCIENCE FOUNDATION,USA,194672
e9ed560777608d68bdf884c9893c738e,Renewable Energy Program Account,KINGSTREE SOLAR  LLC,KINGSTREE,Williamsburg,295566209,25: All other,A: New assistance action,12E4: RURAL BUSINESS COOPERATIVE SERVICE,262500.0,0.0,0.0,2010-08-06,2010-08-06,2012-08-06,SOUTH CAROLINA,KINGSTREE,295560000,RURAL BUSINESS COOPERATIVE SERVICE,Sec. 9007 REAP-Renew Energy Sys Grants (man),119 MILLIKEN DRIVE,119 MILLIKEN DRIVE,0.0,0.0,o: Other,"1200: AGRICULTURE, DEPARTMENT OF",USA,200051
70d947ac85347818f10d9f85d76847a3,Energy Efficiency and Renewable Energy,"NEW YORK, CITY OF",NEW YORK,New York,100383951,02: City or township government,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",2500.0,0.0,2500.0,2010-09-08,2007-09-05,2012-04-30,NEW YORK,NEW YORK,100383951,"ENERGY, DEPARTMENT OF","THE CITY OF NEW YORK, SOLAR CITY STRATEGIC PARTNERSHIP",110 WILLIAM ST 7TH FL,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,200066
e53488681974fb7490c21882ec467f8f,Science,UNIVERSITY OF CALIFORNIA  LOS ANGELES,LOS ANGELES,Los Angeles,900950001,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,107848.0,0.0,0.0,2010-03-12,2010-03-12,2011-04-30,CA,Los Angeles,900951406,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,Magnetic reconnection at the dayside magnetopause is the main process by which mass  energy  and momentum from the solar wind enter the terrestrial m,11000 KINROSS AVE STE 102,,0.0,0.0,h: Higher Education,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,USA,212397
712ba4e5068efe33fbe96efdeedb73e8,Energy Efficiency and Renewable Energy,"ORANGE, COUNTY OF",ORLANDO,Orange,328021393,02: City or township government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",237875.0,237875.0,475750.0,2009-11-12,2009-11-12,2013-10-31,FLORIDA,ORLANDO,328010010,"ENERGY, DEPARTMENT OF",SOLAR DEMONSTRATION AND RESEARCH FACILITY,201 S ROSALIND AVE,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,217666
0e6301743f4c023e97fb1d365304a2fd,"Energy Efficiency and Renewable Energy, Recovery Act",CITY OF TUCSON,TUCSON,Pima,857267210,02: City or township government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",347598.0,173310.0,520908.0,2010-01-08,2010-01-08,2012-06-30,ARIZONA,TUCSON,857011000,"ENERGY, DEPARTMENT OF","TAS::89 0331::TAS RECOVERY    RECOVERY ACT: TUCSON SOLAR INITIATIVE, PHASE II",255 W ALAMEDA ST,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,217796
5b9608b3cb48f1335b78b239164b0ca1,Research and Related Activities,UNIVERSITY OF TOLEDO  THE,Toledo,LUCAS,436063390,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,400000.0,0.0,0.0,2010-02-12,2010-05-15,2015-04-30,Ohio,Toledo,436063390,NATIONAL SCIENCE FOUNDATION,CAREER: Plasmons for Solar Energy Harvesting,2801 W Bancroft St.  MS 944,,0.0,0.0,h: Higher Education,4900: NATIONAL SCIENCE FOUNDATION,USA,220158
0b2fa704aed6c5be389a87ec603ce6a6,"Energy Transformation Acceleration Fund, Recovery Act",ARIZONA STATE UNIVERSITY,TEMPE,Maricopa,852873503,25: All other,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",5205706.0,0.0,5205706.0,2009-12-22,2009-12-22,2013-06-30,ARIZONA,TEMPE,852800001,"ENERGY, DEPARTMENT OF","TAS::89 0336::TAS RECOVERY    ARIZONA STATE UNIVERSITY (TEMPE, AZ) SCIENTISTS WILL DEVELOP ENGINEERED-CYANOBACTERIA AS BIOCATALYSTS TO USE SOLAR ENER",660 S MILL AVE STE 312,,0.0,0.0,o: Other,"8900: ENERGY, DEPARTMENT OF",,220461
00bb028a822dad3a4d48f5f96a10620e,Energy Efficiency and Renewable Energy,"UNIVERSITY OF NEW HAVEN, INCORPORATED",WEST HAVEN,New Haven,065161916,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",500000.0,44437.0,544437.0,2010-09-14,2010-09-14,2013-06-30,CONNECTICUT,WEST HAVEN,065160001,"ENERGY, DEPARTMENT OF",TAS::89 0321::TAS      UNIVERSITY OF NEW HAVEN SOLAR TESTING AND TRAINING LABORATORY,300 BOSTON POST RD,,0.0,0.0,h: Higher Education,"8900: ENERGY, DEPARTMENT OF",,221450
0531d099355513776bdb85545285cadd,Renewable Energy Program Account,MARTINS CREEK SOLAR NC  LLC,RALEIGH,Wake,276031725,25: All other,A: New assistance action,12E4: RURAL BUSINESS COOPERATIVE SERVICE,203110.0,0.0,0.0,2010-09-30,2010-09-30,2012-09-30,NORTH CAROLINA,MURPHY,289060000,RURAL BUSINESS COOPERATIVE SERVICE,Sec. 9007 REAP-Renew Energy Sys Guar. Loan & Grant Combo (man),327 HILLSBOROUGH STREET,327 HILLSBOROUGH STREET,0.0,0.0,o: Other,"1200: AGRICULTURE, DEPARTMENT OF",USA,221564
4914e05ad67b0d1e90f866ce884b77a8,Renewable Energy Program Account,SCIOTO VALLEY SOLAR TWO  LLC,MCGUFFEY,Hardin,458590000,25: All other,A: New assistance action,12E4: RURAL BUSINESS COOPERATIVE SERVICE,159901.0,0.0,0.0,2010-09-30,2010-09-30,2012-09-30,OHIO,MCGUFFEY,458590000,RURAL BUSINESS COOPERATIVE SERVICE,Sec. 9007 REAP-Renew Energy Sys Grants (man),510 S COURTRIGHT ST,510 S COURTRIGHT ST,0.0,0.0,o: Other,"1200: AGRICULTURE, DEPARTMENT OF",USA,225811
4bb49529686495e1e68e9cdd67e6428d,Energy Efficiency and Renewable Energy,"SOLAR ENERGY CONSORTIUM, THE",KINGSTON,Ulster,124011508,12: Other nonprofit,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",2250000.0,0.0,2250000.0,2010-09-16,2009-09-25,2013-12-31,NEW YORK,KINGSTON,124010401,"ENERGY, DEPARTMENT OF",TSEC PHOTOVOLTAIC INNOVATION (NY),434 OLD NEIGHBORHOOD RD,,0.0,0.0,n: Non-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,226065
6aa39ec04121d3c1ad51946e4aa8876f,Energy Efficiency and Renewable Energy,"NANOSOLAR, INC",PALO ALTO,SANTA CLARA,943030000,23: Small business,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",1810493.0,3379772.0,5190265.0,2010-09-23,2007-08-23,2012-02-29,CALIFORNIA,PALO ALTO,943030000,"ENERGY, DEPARTMENT OF",DELIVERING GRID-PARITY SOLAR ELECTRICITY ON FLAT COMMERCIAL ROOFTOPS,,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,228099
c2d7d7f43fc6d23af70c067715d735fc,"Energy Efficiency and Renewable Energy, Recovery Act","SAN DIEGO, CITY OF",SAN DIEGO,San Diego,921231686,02: City or township government,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)","8900: ENERGY, DEPARTMENT OF",100000.0,0.0,100000.0,2010-03-06,2010-01-06,2012-06-30,CALIFORNIA,SAN DIEGO,921010300,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT: FIRE SAFE AND ENERGY INDEPENDENT COMMUNITIES & MULTIFAMILY AFFORDABLE HOUSING SOLAR RESEARCH,9601 RIDGEHAVEN CT FRNT,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,228109
2d1e8ac1d067d694f4ec151549ca2e77,"Energy Efficiency and Renewable Energy, Recovery Act","PORTLAND, CITY OF",PORTLAND,Multnomah,972041986,02: City or township government,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",400000.0,433597.0,833597.0,2010-01-07,2010-01-07,2012-06-30,OREGON,PORTLAND,972060600,"ENERGY, DEPARTMENT OF",TAS::89 0331::TAS RECOVERY    RECOVERY ACT:  NEIGHBORHOOD SOLAR INITIATIVE,1221 SW 4 AVE RM 340,,0.0,0.0,g: Government,"8900: ENERGY, DEPARTMENT OF",,228121
25beb1a6793ef55ea16ea571a66ad829,Energy Efficiency and Renewable Energy,GENERAL ATOMICS,SAN DIEGO,SAN DIEGO,921215608,22: Profit organization,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",499986.0,0.0,499986.0,2010-04-23,2008-09-22,2011-04-30,CALIFORNIA,SAN DIEGO,921215608,"ENERGY, DEPARTMENT OF",THERMOCHEMICAL HEAT STORAGE FOR CONCENTRATED SOLAR POWER,3550 GENERAL ATOMICS CT,,0.0,0.0,f: For-Profit Organization,"8900: ENERGY, DEPARTMENT OF",,228170
